Collection Year,MSA/MD,State,County,Census Tract,FFIEC Median Family Income,Population,Minority Population %,Number of Owner Occupied Units,Number of 1 to 4 Family Units,Tract MFI,Tract to MSA Income %,Median Age,Small County
1991,5380,36,103,146102,012.0300,02466709,214500,,,,000258,,0
1991,5380,36,103,146103,010.0700,02696309,541000,,,,000545,,0
1991,5380,36,103,146104,023.7700,02340408,324300,,,,000771,,0
1991,5380,36,103,146105,020.6200,02231008,492200,,,,001015,,0
1991,5380,36,103,146201,025.9500,02476109,387600,,,,001006,,0
1991,5380,36,103,146202,086.2800,02460309,319200,,,,002754,,0
1991,5380,36,103,146203,057.1400,01683806,385700,,,,002204,,0
1991,5380,36,103,146204,027.7400,02492409,475100,,,,001318,,0
1991,5380,36,103,146205,006.3200,02447508,234000,,,,000148,,0
1991,5380,36,103,146206,012.5500,02396908,208800,,,,000262,,0
1991,5380,36,103,146300,021.1000,04208315,219400,,,,000463,,0
1991,5380,36,103,146401,028.8400,02154707,339500,,,,000979,,0
1991,5380,36,103,146402,005.6700,02468809,395200,,,,000224,,0
1991,5380,36,103,146403,044.9500,01839606,406900,,,,001829,,0
1991,5380,36,103,146500,004.8300,02352408,558800,,,,000270,,0
1991,5380,36,103,146604,005.9500,02325008,482000,,,,000287,,0
1991,5380,36,103,146605,004.1000,01990907,121900,,,,000050,,0
1991,5380,36,103,146606,003.6000,02305308,768700,,,,000277,,0
1991,5380,36,103,146607,002.9000,01737306,162100,,,,000047,,0
1991,5380,36,103,146608,006.0100,02348708,199600,,,,000120,,0
1991,5380,36,103,146609,006.5200,02285808,868600,,,,000566,,0
1991,5380,36,103,146610,012.2400,02460409,880100,,,,001077,,0
1991,5380,36,103,146611,007.4500,02353808,244200,,,,000182,,0
1991,5380,36,103,146703,009.4500,02288008,420300,,,,000397,,0
1991,5380,36,103,146704,002.0300,02627209,222200,,,,000045,,0
1991,5380,36,103,146705,003.6700,02794010,416400,,,,000153,,0
1991,5380,36,103,146706,004.9900,02274508,286400,,,,000143,,0
1991,5380,36,103,146800,003.0100,02627509,602200,,,,000181,,0
1991,5380,36,103,146901,003.9700,02598709,586500,,,,000233,,0
1991,5380,36,103,146902,001.9400,03711413,448800,,,,000087,,0
1991,5380,36,103,147001,003.8400,02585309,390800,,,,000150,,0
1991,5380,36,103,147002,004.0900,02947110,554400,,,,000227,,0
1991,5380,36,103,147100,002.0100,03326912,328600,,,,000066,,0
1991,5380,36,103,147200,010.3600,02061607,519200,,,,000538,,0
1991,5380,36,103,147300,022.2200,01603305,558500,,,,001241,,0
1991,5380,36,103,147399,000.0000,00000000,000700,,,,000000,,0
1991,5380,36,103,147401,009.4700,01946307,529300,,,,000501,,0
1991,5380,36,103,147402,001.8000,02661609,371700,,,,000067,,0
1991,5380,36,103,147501,004.2200,02150907,680900,,,,000287,,0
1991,5380,36,103,147502,002.5900,02575309,462600,,,,000120,,0
1991,5380,36,103,147503,002.5400,02964010,404800,,,,000103,,0
1991,5380,36,103,147601,004.6600,02841810,281400,,,,000131,,0
1991,5380,36,103,147602,003.6000,02559509,527600,,,,000190,,0
1991,5380,36,103,147701,002.5800,02049207,337600,,,,000087,,0
1991,5380,36,103,147702,003.1400,02280308,480900,,,,000151,,0
1991,5380,36,103,147802,003.2500,02789910,446000,,,,000145,,0
1991,5380,36,103,147803,002.1700,02207208,203000,,,,000044,,0
1991,5380,36,103,147804,001.9600,02498909,552300,,,,000108,,0
1991,5380,36,103,147901,003.9500,02176907,484000,,,,000191,,0
1991,5380,36,103,147902,002.1200,03022911,444200,,,,000094,,0
1991,5380,36,103,158001,003.9900,03610313,393900,,,,000157,,0
1991,5380,36,103,158002,004.7500,03524512,610200,,,,000290,,0
1991,5380,36,103,158005,007.5100,02564409,599300,,,,000450,,0
1991,5380,36,103,158006,006.0000,03070011,668200,,,,000401,,0
1991,5380,36,103,158007,026.2900,03821414,623800,,,,001640,,0
1991,5380,36,103,158008,006.8500,03256011,077400,,,,000053,,0
1991,5380,36,103,158009,005.2000,03118911,259700,,,,000135,,0
1991,5380,36,103,158102,007.9100,02134607,357700,,,,000283,,0
1991,5380,36,103,158103,011.8000,02138307,330600,,,,000390,,0
1991,5380,36,103,158104,005.2400,02340008,595200,,,,000312,,0
1991,5380,36,103,158107,005.4200,02582709,297200,,,,000161,,0
1991,5380,36,103,158108,006.9000,02406308,223200,,,,000154,,0
1991,5380,36,103,158110,007.2200,02397208,209100,,,,000151,,0
1991,5380,36,103,158111,006.4200,02238308,540200,,,,000347,,0
1991,5380,36,103,158112,005.8000,02127007,401900,,,,000233,,0
1991,5380,36,103,158113,009.7300,02335008,135600,,,,000132,,0
1991,5380,36,103,158114,007.4800,02596009,322400,,,,000241,,0
1991,5380,36,103,158115,008.7700,02661409,755800,,,,000663,,0
1991,5380,36,103,158202,005.5200,02227008,737800,,,,000407,,0
1991,5380,36,103,158203,004.2100,02977910,166100,,,,000070,,0
1991,5380,36,103,158204,005.1100,03080211,755700,,,,000386,,0
1991,5380,36,103,158205,005.7900,02227008,127700,,,,000074,,0
1991,5380,36,103,158299,000.0000,00000000,000000,,,,000000,,0
1991,5380,36,103,158304,002.2400,03128611,553400,,,,000124,,0
1991,5380,36,103,158305,004.4900,02189508,807100,,,,000362,,0
1991,5380,36,103,158306,006.9600,02381008,410700,,,,000286,,0
1991,5380,36,103,158308,007.1600,02356808,640700,,,,000459,,0
1991,5380,36,103,158309,008.2400,02119007,315400,,,,000260,,0
1991,5380,36,103,158310,004.8000,02059807,220800,,,,000106,,0
1991,5380,36,103,158311,004.7900,02445708,355000,,,,000170,,0
1991,5380,36,103,158312,005.4900,01692106,034600,,,,000019,,0
1991,5380,36,103,158313,010.8100,02732310,712100,,,,000770,,0
1991,5380,36,103,158314,013.0700,02404108,837800,,,,001095,,0
1991,5380,36,103,158401,002.9600,01593605,666600,,,,000197,,0
1991,5380,36,103,158402,002.5800,03143911,437200,,,,000113,,0
1991,5380,36,103,158403,007.0800,01972207,159700,,,,000113,,0
1991,5380,36,103,158404,003.6200,01971607,663900,,,,000240,,0
1991,5380,36,103,158502,004.3700,01686806,297800,,,,000130,,0
1991,5380,36,103,158505,002.8700,02419008,442400,,,,000127,,0
1991,5380,36,103,158506,002.4400,02028407,229600,,,,000056,,0
1991,5380,36,103,158507,006.1100,02000007,341800,,,,000209,,0
1991,5380,36,103,158508,006.4100,02582709,564900,,,,000362,,0
1991,5380,36,103,158509,005.3000,01847106,426100,,,,000226,,0
1991,5380,36,103,158510,007.7900,02014007,502000,,,,000391,,0
1991,5380,36,103,158511,005.7200,02230408,557900,,,,000319,,0
1991,5380,36,103,158512,003.3100,02340908,320500,,,,000106,,0
1991,5380,36,103,158601,003.7900,02324908,812200,,,,000308,,0
1991,5380,36,103,158604,004.7600,02258908,489900,,,,000233,,0
1991,5380,36,103,158605,005.0700,02446108,469500,,,,000238,,0
1991,5380,36,103,158606,006.2500,02164607,442900,,,,000277,,0
1991,5380,36,103,158607,005.2100,02288908,255400,,,,000133,,0
1991,5380,36,103,158704,026.8600,02082907,474300,,,,001274,,0
1991,5380,36,103,158705,092.5800,01828406,159000,,,,001472,,0
1991,5380,36,103,158707,003.1200,01885106,131500,,,,000041,,0
1991,5380,36,103,158708,010.6400,01775006,189800,,,,000202,,0
1991,5380,36,103,158709,003.8200,02044607,104800,,,,000040,,0
1991,5380,36,103,158710,012.5000,01944407,254300,,,,000318,,0
1991,5380,36,103,158711,013.2000,02423108,382700,,,,000505,,0
1991,5380,36,103,158712,013.5100,01935507,672900,,,,000909,,0
1991,5380,36,103,158802,002.6100,02404108,409600,,,,000107,,0
1991,5380,36,103,158803,010.7300,02313308,212400,,,,000228,,0
1991,5380,36,103,158804,005.8900,02058307,712600,,,,000420,,0
1991,5380,36,103,158900,016.5700,01798606,657700,,,,001090,,0
1991,5380,36,103,159000,009.2300,01841906,471400,,,,000435,,0
1991,5380,36,103,159102,006.2900,01893906,554800,,,,000349,,0
1991,5380,36,103,159103,063.0400,01544605,500300,,,,003154,,0
1991,5380,36,103,159104,011.9900,02369808,986200,,,,001182,,0
1991,5380,36,103,159105,008.1100,02333008,544800,,,,000442,,0
1991,5380,36,103,159106,024.4400,01912007,225900,,,,000552,,0
1991,5380,36,103,159201,005.1300,01872706,247500,,,,000127,,0
1991,5380,36,103,159203,003.4300,02254508,466800,,,,000160,,0
1991,5380,36,103,159204,016.5700,02507609,366900,,,,000608,,0
1991,5380,36,103,159300,005.0900,02841710,280900,,,,000143,,0
1991,5380,36,103,159403,009.9900,01871706,789500,,,,000789,,0
1991,5380,36,103,159404,012.2500,01733006,426000,,,,000522,,0
1991,5380,36,103,159405,008.3500,01903306,654800,,,,000547,,0
1991,5380,36,103,159406,027.5900,01327204,214600,,,,000592,,0
1991,5380,36,103,159502,004.9400,01547805,840100,,,,000415,,0
1991,5380,36,103,159504,010.1300,01785606,635600,,,,000644,,0
1991,5380,36,103,159505,005.4100,01844806,524600,,,,000284,,0
1991,5380,36,103,159506,007.5200,01817006,493100,,,,000371,,0
1991,5380,36,103,159601,003.4200,02216808,447200,,,,000153,,0
1991,5380,36,103,159602,006.7200,02302908,312300,,,,000210,,0
1991,5380,36,103,169701,004.8400,02305608,440500,,,,000213,,0
1991,5380,36,103,169702,009.3700,01485705,495200,,,,000464,,0
1991,5380,36,103,169800,028.3600,01749006,484100,,,,001373,,0
1991,5380,36,103,169900,017.6000,01920607,604500,,,,001064,,0
1991,5380,36,103,170001,004.0100,02352908,488500,,,,000196,,0
1991,5380,36,103,170002,004.3400,02156307,384400,,,,000167,,0
1991,5380,36,103,170100,019.6700,01684206,227300,,,,000447,,0
1991,5380,36,103,170201,002.2000,01932007,477000,,,,000105,,0
1991,5380,36,103,170202,005.7600,02250008,340000,,,,000196,,0
1991,5380,36,103,180300,001.8300,01962307,207100,,,,000038,,0
1991,5380,36,103,190401,029.7000,01468105,540000,,,,001604,,0
1991,5380,36,103,190402,014.0400,01424005,146700,,,,000206,,0
1991,5380,36,103,190403,001.5100,02043407,166000,,,,000025,,0
1991,5380,36,103,190501,004.0300,02147007,406600,,,,000164,,0
1991,5380,36,103,190502,015.5000,02270808,223800,,,,000347,,0
1991,5380,36,103,190601,006.0600,02134807,463400,,,,000281,,0
1991,5380,36,103,190602,001.3800,01852806,559600,,,,000077,,0
1991,5380,36,103,190701,011.8600,02045307,609600,,,,000723,,0
1991,5380,36,103,190703,003.3300,01898606,508100,,,,000169,,0
1991,5380,36,103,190704,018.0200,02224508,290800,,,,000524,,0
1991,5380,36,103,190800,020.0000,02071607,400000,,,,000800,,0
1991,5380,36,103,200900,008.3600,02489609,566100,,,,000473,,0
1991,5380,36,103,201001,003.5300,01707306,320100,,,,000113,,0
1991,5380,36,103,201002,010.6400,01924707,515800,,,,000549,,0
1991,5380,36,103,201099,022.2200,00000000,000900,,,,000002,,0
1991,5400,25,005,617100,002.9900,02108512,705800,,,,000211,,0
1991,5400,25,005,650101,002.6800,02090012,424900,,,,000114,,0
1991,5400,25,005,650102,014.5700,01833710,388500,,,,000566,,0
1991,5400,25,005,650201,002.4900,02035712,261400,,,,000065,,0
1991,5400,25,005,650202,004.2500,01713110,242400,,,,000103,,0
1991,5400,25,005,650300,002.8000,01548309,342900,,,,000096,,0
1991,5400,25,005,650400,004.8700,01362108,423300,,,,000206,,0
1991,5400,25,005,650500,002.7700,01544409,338900,,,,000094,,0
1991,5400,25,005,650600,003.7700,01415908,313300,,,,000118,,0
1991,5400,25,005,650700,006.5400,01090906,259800,,,,000170,,0
1991,5400,25,005,650800,004.5400,01198207,367700,,,,000167,,0
1991,5400,25,005,650900,019.2000,00966305,292200,,,,000561,,0
1991,5400,25,005,651001,012.4700,01739810,251900,,,,000314,,0
1991,5400,25,005,651002,015.6500,01500008,368700,,,,000577,,0
1991,5400,25,005,651100,008.4800,01221607,438700,,,,000372,,0
1991,5400,25,005,651200,012.9600,01356608,199800,,,,000259,,0
1991,5400,25,005,651300,014.7400,01129806,242200,,,,000357,,0
1991,5400,25,005,651400,018.7900,01452808,348500,,,,000655,,0
1991,5400,25,005,651500,034.0000,01231407,316500,,,,001076,,0
1991,5400,25,005,651600,019.5200,01540809,435000,,,,000849,,0
1991,5400,25,005,651700,044.7900,01343107,249600,,,,001118,,0
1991,5400,25,005,651800,019.6000,01025006,148500,,,,000291,,0
1991,5400,25,005,651900,065.9200,01109406,191000,,,,001259,,0
1991,5400,25,005,652000,025.8300,01627109,297700,,,,000769,,0
1991,5400,25,005,652100,008.6000,01660709,317400,,,,000273,,0
1991,5400,25,005,652200,004.8300,01919511,321100,,,,000155,,0
1991,5400,25,005,652300,008.7700,01426308,311400,,,,000273,,0
1991,5400,25,005,652400,005.4100,01522309,310500,,,,000168,,0
1991,5400,25,005,652500,010.0200,01472708,312300,,,,000313,,0
1991,5400,25,005,652600,028.1500,01153206,343200,,,,000966,,0
1991,5400,25,005,652700,011.0700,01152506,412100,,,,000456,,0
1991,5400,25,005,652800,002.3200,01992111,341000,,,,000079,,0
1991,5400,25,005,652899,011.4000,00000000,035100,,,,000040,,0
1991,5400,25,005,652900,000.0000,00000000,000300,,,,000000,,0
1991,5400,25,005,653100,002.5200,02107112,737200,,,,000186,,0
1991,5400,25,005,653200,004.7200,01892511,906600,,,,000428,,0
1991,5400,25,005,653300,002.6200,01953911,752800,,,,000197,,0
1991,5400,25,005,654100,001.6000,02021712,505300,,,,000081,,0
1991,5400,25,005,654200,001.4000,01780310,365100,,,,000051,,0
1991,5400,25,005,655100,005.8000,01746910,324400,,,,000188,,0
1991,5400,25,005,655200,002.2200,01795410,458600,,,,000102,,0
1991,5400,25,005,655300,003.9200,01728110,369600,,,,000145,,0
1991,5400,25,005,655400,002.2000,01838010,423300,,,,000093,,0
1991,5400,25,023,541100,004.0600,02062512,320500,,,,000130,,0
1991,5400,25,023,560100,003.0200,02343013,559700,,,,000169,,0
1991,5400,25,023,561100,011.9300,02248513,393200,,,,000469,,0
1991,5440,09,003,400100,002.0400,02341510,572400,,,,000117,,0
1991,5440,09,003,400200,000.8800,02672712,294500,,,,000026,,0
1991,5440,09,003,400300,000.9300,02689112,645200,,,,000060,,0
1991,5440,09,003,415100,038.6200,01098205,136200,,,,000526,,0
1991,5440,09,003,415200,024.2200,01955409,051200,,,,000124,,0
1991,5440,09,003,415300,008.2200,01608607,231100,,,,000190,,0
1991,5440,09,003,415400,011.3600,01869208,553900,,,,000629,,0
1991,5440,09,003,415500,010.1400,01893508,254500,,,,000258,,0
1991,5440,09,003,415600,009.6600,01841908,375600,,,,000363,,0
1991,5440,09,003,415700,007.4200,02066609,398900,,,,000296,,0
1991,5440,09,003,415800,005.1900,02016209,233200,,,,000121,,0
1991,5440,09,003,415900,027.7500,01224105,282500,,,,000784,,0
1991,5440,09,003,416000,004.7500,01818508,395600,,,,000188,,0
1991,5440,09,003,416100,021.9600,01668707,443600,,,,000974,,0
1991,5440,09,003,416200,039.4700,01287105,346600,,,,001368,,0
1991,5440,09,003,416300,008.9100,01832108,352500,,,,000314,,0
1991,5440,09,003,416400,002.1200,02898413,334900,,,,000071,,0
1991,5440,09,003,416500,036.0400,01723507,597700,,,,002154,,0
1991,5440,09,003,416600,029.3700,01645607,298600,,,,000877,,0
1991,5440,09,003,416700,020.3900,02084109,723000,,,,001474,,0
1991,5440,09,003,416800,004.2200,02277910,312700,,,,000132,,0
1991,5440,09,003,416900,005.1200,02133109,212900,,,,000109,,0
1991,5440,09,003,417000,004.9000,02453611,848800,,,,000416,,0
1991,5440,09,003,420100,003.2100,02543311,613100,,,,000197,,0
1991,5440,09,003,420200,006.0000,02103209,674800,,,,000405,,0
1991,5440,09,003,420300,003.5800,02464011,352200,,,,000126,,0
1991,5440,09,003,430100,001.2600,02169709,421600,,,,000053,,0
1991,5440,09,003,430200,002.3800,02527911,980800,,,,000233,,0
1991,5440,09,003,430300,001.7600,02675512,567100,,,,000100,,0
1991,5440,09,003,430400,001.6500,02196910,339800,,,,000056,,0
1991,5440,09,003,430500,001.9200,02535611,552200,,,,000106,,0
1991,5440,09,003,430600,002.0300,02214110,826400,,,,000168,,0
1991,5480,09,007,610100,002.7300,02204210,223200,,,,000061,,0
1991,5480,09,007,610200,002.5000,02161109,291900,,,,000073,,0
1991,5480,09,007,610300,002.9600,02375010,371000,,,,000110,,0
1991,5480,09,007,610400,003.6800,02270410,233400,,,,000086,,0
1991,5480,09,007,640100,001.2800,02631212,397600,,,,000051,,0
1991,5480,09,009,140100,040.5400,01435306,059200,,,,000240,,0
1991,5480,09,009,140200,078.2000,00830503,152300,,,,001191,,0
1991,5480,09,009,140300,074.7300,01078804,325700,,,,002434,,0
1991,5480,09,009,140400,050.6800,01352706,330100,,,,001673,,0
1991,5480,09,009,140500,079.9000,01011804,417500,,,,003336,,0
1991,5480,09,009,140600,084.0500,00770203,520300,,,,004373,,0
1991,5480,09,009,140700,053.3900,01173505,613200,,,,003274,,0
1991,5480,09,009,140800,047.9300,01335706,412300,,,,001976,,0
1991,5480,09,009,140900,023.7400,01801808,430100,,,,001021,,0
1991,5480,09,009,141000,004.9300,02394110,395300,,,,000195,,0
1991,5480,09,009,141100,015.2600,02900013,276600,,,,000422,,0
1991,5480,09,009,141200,041.0200,01670507,469500,,,,001926,,0
1991,5480,09,009,141300,047.2900,01461206,449100,,,,002124,,0
1991,5480,09,009,141400,028.1800,02201310,577100,,,,001626,,0
1991,5480,09,009,141500,094.4700,01212405,779600,,,,007365,,0
1991,5480,09,009,141600,088.9800,01021104,694400,,,,006179,,0
1991,5480,09,009,141700,018.6800,01828108,577100,,,,001078,,0
1991,5480,09,009,141800,047.3600,01487306,464500,,,,002200,,0
1991,5480,09,009,141900,012.8700,01778708,497900,,,,000641,,0
1991,5480,09,009,142000,011.6500,01721207,332300,,,,000387,,0
1991,5480,09,009,142100,069.3600,00660403,185400,,,,001286,,0
1991,5480,09,009,142200,014.9000,01388906,175800,,,,000262,,0
1991,5480,09,009,142300,035.0300,01119705,422200,,,,001479,,0
1991,5480,09,009,142400,039.9000,01231705,459400,,,,001833,,0
1991,5480,09,009,142500,030.6200,01233405,507900,,,,001555,,0
1991,5480,09,009,142600,014.7300,01699307,027400,,,,001513,,0
1991,5480,09,009,142700,006.6800,01649607,502900,,,,000336,,0
1991,5480,09,009,142799,005.8800,00000000,001700,,,,000001,,0
1991,5480,09,009,142800,001.1400,02243910,554100,,,,000063,,0
1991,5480,09,009,154100,032.2000,01941508,712100,,,,002293,,0
1991,5480,09,009,154200,022.9300,01849308,751900,,,,001724,,0
1991,5480,09,009,154300,011.2600,00375001,045300,,,,000051,,0
1991,5480,09,009,154400,025.2400,01730307,486600,,,,001228,,0
1991,5480,09,009,154500,002.5900,01972809,428700,,,,000111,,0
1991,5480,09,009,154600,004.7300,02033009,382700,,,,000181,,0
1991,5480,09,009,154700,002.6400,02436211,677300,,,,000179,,0
1991,5480,09,009,154800,001.3000,02401411,590900,,,,000077,,0
1991,5480,09,009,154900,002.8000,02069709,342900,,,,000096,,0
1991,5480,09,009,155000,001.9300,01821708,522900,,,,000101,,0
1991,5480,09,009,155100,005.6700,01808708,377100,,,,000214,,0
1991,5480,09,009,157100,002.5300,02911613,197700,,,,000050,,0
1991,5480,09,009,157200,002.5400,03487915,420600,,,,000107,,0
1991,5480,09,009,157300,003.1800,03397815,302100,,,,000096,,0
1991,5480,09,009,157400,003.3700,03129114,403300,,,,000136,,0
1991,5480,09,009,160100,002.6600,04204219,304600,,,,000081,,0
1991,5480,09,009,160200,004.3700,03649616,471500,,,,000206,,0
1991,5480,09,009,161100,004.3000,02819412,433000,,,,000186,,0
1991,5480,09,009,165100,005.0400,02390210,390500,,,,000197,,0
1991,5480,09,009,165200,003.4700,03305615,282600,,,,000098,,0
1991,5480,09,009,165300,002.5800,02629912,232900,,,,000060,,0
1991,5480,09,009,165400,015.5600,02199610,480000,,,,000747,,0
1991,5480,09,009,165500,025.0800,01732507,510700,,,,001281,,0
1991,5480,09,009,165600,004.7500,01917008,526400,,,,000250,,0
1991,5480,09,009,165700,008.8400,02306610,373500,,,,000330,,0
1991,5480,09,009,165800,006.8000,02363410,936600,,,,000637,,0
1991,5480,09,009,165900,004.1800,02836512,514600,,,,000215,,0
1991,5480,09,009,166000,004.7100,02392110,859300,,,,000405,,0
1991,5480,09,009,167100,004.2700,03137314,749000,,,,000320,,0
1991,5480,09,009,167200,003.6600,02465511,865200,,,,000317,,0
1991,5480,09,009,167300,003.3500,02462011,593800,,,,000199,,0
1991,5480,09,009,170101,047.9500,00650002,029200,,,,000140,,0
1991,5480,09,009,170102,048.9900,01298505,182300,,,,000893,,0
1991,5480,09,009,170201,029.7600,00901804,095100,,,,000283,,0
1991,5480,09,009,170202,033.6300,01331606,176900,,,,000595,,0
1991,5480,09,009,170300,030.3000,01373206,272300,,,,000825,,0
1991,5480,09,009,170400,004.9100,01842508,146500,,,,000072,,0
1991,5480,09,009,170500,004.2900,02539111,561600,,,,000241,,0
1991,5480,09,009,170600,004.0200,02143509,256000,,,,000103,,0
1991,5480,09,009,170700,008.9500,02028609,278200,,,,000249,,0
1991,5480,09,009,170800,009.3900,01953108,598700,,,,000562,,0
1991,5480,09,009,170900,018.3700,01917308,160600,,,,000295,,0
1991,5480,09,009,171000,026.2700,01625007,164800,,,,000433,,0
1991,5480,09,009,171100,005.5700,02334210,554700,,,,000309,,0
1991,5480,09,009,171200,003.1400,02603911,643700,,,,000202,,0
1991,5480,09,009,171300,014.6200,01918108,381100,,,,000557,,0
1991,5480,09,009,171400,018.3800,01891808,190400,,,,000350,,0
1991,5480,09,009,171500,017.9500,01849308,312600,,,,000561,,0
1991,5480,09,009,171600,006.4500,02237010,345800,,,,000223,,0
1991,5480,09,009,171700,002.0500,02772312,361300,,,,000074,,0
1991,5480,09,009,175100,005.7200,02045509,330400,,,,000189,,0
1991,5480,09,009,175200,004.4700,02090909,205900,,,,000092,,0
1991,5480,09,009,175300,004.7900,02269910,449000,,,,000215,,0
1991,5480,09,009,175400,006.8400,02073609,371600,,,,000254,,0
1991,5480,09,009,175500,003.5900,02658012,564900,,,,000203,,0
1991,5480,09,009,175600,002.4000,02528711,557300,,,,000134,,0
1991,5480,09,009,175700,001.0500,02389210,190500,,,,000020,,0
1991,5480,09,009,175800,001.4100,02666712,248200,,,,000035,,0
1991,5480,09,009,175900,002.6200,02361110,493100,,,,000129,,0
1991,5480,09,009,176000,002.5300,02704912,316500,,,,000080,,0
1991,5480,09,009,180100,001.8900,02085809,597700,,,,000113,,0
1991,5480,09,009,180200,001.3300,01786008,569300,,,,000076,,0
1991,5480,09,009,180300,001.0000,01907508,219500,,,,000022,,0
1991,5480,09,009,180400,000.4900,02379210,162100,,,,000008,,0
1991,5480,09,009,180500,003.3700,02142209,285000,,,,000096,,0
1991,5480,09,009,180600,002.0500,02389110,669200,,,,000137,,0
1991,5480,09,009,184100,003.2900,01865008,446800,,,,000147,,0
1991,5480,09,009,184200,003.0200,02089809,288100,,,,000087,,0
1991,5480,09,009,184300,002.6100,02356310,386400,,,,000101,,0
1991,5480,09,009,184400,001.7100,02418811,316600,,,,000054,,0
1991,5480,09,009,184500,001.4900,02778612,254700,,,,000038,,0
1991,5480,09,009,184600,001.1700,02966213,230800,,,,000027,,0
1991,5480,09,009,184700,003.1000,02297010,412900,,,,000128,,0
1991,5480,09,009,186100,001.4700,02378410,564500,,,,000083,,0
1991,5480,09,009,186200,002.1300,02681812,590900,,,,000126,,0
1991,5480,09,009,190100,005.4800,02393210,337500,,,,000185,,0
1991,5480,09,009,190200,002.5100,02898813,290700,,,,000073,,0
1991,5480,09,009,190300,002.4900,02730312,109300,,,,000276,,0
1991,5480,09,009,194100,001.3900,02739412,452500,,,,000063,,0
1991,5480,09,009,194200,001.3800,03100314,950600,,,,000131,,0
1991,5480,09,009,343100,005.7700,02967913,684400,,,,000395,,0
1991,5480,09,009,343200,002.5800,02430411,488400,,,,000126,,0
1991,5480,09,009,343300,001.7500,02987113,451600,,,,000079,,0
1991,5480,09,009,343400,002.9000,02663712,554400,,,,000161,,0
1991,5520,09,011,660101,001.7100,02446712,315900,,,,000054,,0
1991,5520,09,011,660102,001.1300,02706413,300000,,,,000034,,0
1991,5520,09,011,690100,040.4400,01443307,373400,,,,001510,,0
1991,5520,09,011,690200,006.2100,02910714,239900,,,,000149,,0
1991,5520,09,011,690299,012.1400,00000000,014000,,,,000017,,0
1991,5520,09,011,690300,026.2100,01523907,688400,,,,001804,,0
1991,5520,09,011,690400,033.5100,01491907,204400,,,,000685,,0
1991,5520,09,011,690500,042.7500,01091505,218500,,,,000934,,0
1991,5520,09,011,690600,027.8000,00375001,029500,,,,000082,,0
1991,5520,09,011,690700,036.2300,01186705,156500,,,,000567,,0
1991,5520,09,011,690799,015.3000,00000000,086300,,,,000132,,0
1991,5520,09,011,690800,009.5100,02072110,342900,,,,000326,,0
1991,5520,09,011,690900,006.4700,02349611,530400,,,,000343,,0
1991,5520,09,011,693100,003.6900,02502512,333500,,,,000123,,0
1991,5520,09,011,693200,007.3700,02409811,240100,,,,000177,,0
1991,5520,09,011,693300,002.1800,02170010,504000,,,,000110,,0
1991,5520,09,011,693400,004.0100,02078010,361600,,,,000145,,0
1991,5520,09,011,693500,004.1700,02672913,345100,,,,000144,,0
1991,5520,09,011,695100,005.2700,02253711,711900,,,,000375,,0
1991,5520,09,011,695200,004.5600,02016709,933600,,,,000426,,0
1991,5520,09,011,696100,002.5500,01668808,513800,,,,000131,,0
1991,5520,09,011,696200,002.5800,02396611,344700,,,,000089,,0
1991,5520,09,011,696300,001.0100,02437511,266600,,,,000027,,0
1991,5520,09,011,696400,005.6700,01556007,604900,,,,000343,,0
1991,5520,09,011,696500,002.6700,01909009,306900,,,,000082,,0
1991,5520,09,011,696600,004.3100,02165510,366200,,,,000158,,0
1991,5520,09,011,696700,011.5100,01527307,545800,,,,000628,,0
1991,5520,09,011,696800,011.0200,01312506,326800,,,,000360,,0
1991,5520,09,011,696900,013.6600,00854204,054900,,,,000075,,0
1991,5520,09,011,697000,012.7900,01660108,476800,,,,000610,,0
1991,5520,09,011,700100,001.6000,02325011,399500,,,,000064,,0
1991,5520,09,011,700200,019.7200,00875004,064900,,,,000128,,0
1991,5520,09,011,701100,005.1100,02381711,632400,,,,000323,,0
1991,5520,09,011,701200,004.4900,02647112,723400,,,,000325,,0
1991,5520,09,011,701299,014.2900,00000000,003500,,,,000005,,0
1991,5520,09,011,702100,006.0300,02173010,341400,,,,000206,,0
1991,5520,09,011,702200,010.7200,01437707,600600,,,,000644,,0
1991,5520,09,011,702300,012.6400,01225006,437400,,,,000553,,0
1991,5520,09,011,702399,000.0000,00000000,000000,,,,000000,,0
1991,5520,09,011,702400,006.0700,01953109,339100,,,,000206,,0
1991,5520,09,011,702500,014.0800,01495707,520600,,,,000733,,0
1991,5520,09,011,702600,000.8700,03142915,148900,,,,000013,,0
1991,5520,09,011,702700,007.9200,01915809,324400,,,,000257,,0
1991,5520,09,011,702800,014.8200,02035209,394800,,,,000585,,0
1991,5520,09,011,702900,002.3700,03020014,252700,,,,000060,,0
1991,5520,09,011,703000,003.6000,02653013,336400,,,,000121,,0
1991,5520,09,011,703100,012.5600,01453907,293900,,,,000369,,0
1991,5520,09,011,703199,007.6800,00000000,130200,,,,000100,,0
1991,5520,09,011,705100,001.8200,02059510,764400,,,,000139,,0
1991,5520,09,011,705200,002.3600,02270811,347100,,,,000082,,0
1991,5520,09,011,705300,001.7100,02375011,321600,,,,000055,,0
1991,5520,09,011,705400,001.2200,02672413,188900,,,,000023,,0
1991,5520,09,011,707100,002.3200,02363011,421900,,,,000098,,0
1991,5520,09,011,709100,001.3600,02057510,374400,,,,000051,,0
